Time (s),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
1510.0,-346.42751606650836,1236.6366267518636,7013.3119033251105,-7.534179493821829,-0.04193722668130845,-0.23783599285237056
1520.0,-421.76931100472666,1236.2172544850505,7010.933543396586,-7.530369753903101,-0.05553679283411322,-0.31496293306765577
1530.0,-497.07300854375774,1235.6618865567093,7007.78391406591,-7.5257346760241965,-0.06912233142186348,-0.3920103192325112
1540.0,-572.3303553039997,1234.9706632424907,7003.863810873585,-7.520275850861252,-0.08269229415025113,-0.4689693705369592
1550.0,-647.5331138126122,1234.1437403009884,6999.174117168215,-7.513994969839484,-0.09624513776463696,-0.5458313347523697
1560.0,-722.6730635110072,1233.181288923342,6993.715803820691,-7.506893824615726,-0.10977932426402448,-0.6225874894449648
1570.0,-797.7420017571644,1232.0834956807016,6987.489928926241,-7.498974306543957,-0.1232933211133721,-0.6992291431799014
1580.0,-872.7317448226039,1230.8505624695679,6980.497637494443,-7.490238406123985,-0.13678560145419638,-0.7757476367156604
1590.0,-947.6341288838438,1229.482706455026,6972.740161127286,-7.480688212433505,-0.1502546443134194,-0.8521343441884794
1600.0,-1022.4410110081789,1227.9801600118917,6964.2188176854015,-7.470325912543729,-0.1636989348104142,-0.9283806742865649
1610.0,-1097.1442701336161,1226.3431706637875,6954.935010942536,-7.459153790918786,-0.17711696436220317,-1.0044780714138302
1620.0,-1171.735808042804,1224.5720010201653,6944.890230228397,-7.4471742287991285,-0.19050723088676494,-1.080418016842905
1630.0,-1246.2075503307954,1222.6669287112977,6934.086050059967,-7.43438970356913,-0.20386823900440626,-1.1561920298571724
1640.0,-1320.5514473664869,1220.6282463212538,6922.524129761396,-7.420802788109134,-0.2171985002371558,-1.231791668881587
1650.0,-1394.7594752475782,1218.4562613188823,6910.20621307258,-7.40641615013214,-0.2304965332061386,-1.3072085326020408
1660.0,-1468.8236367488996,1216.151295986821,6897.13412774656,-7.391232551505396,-0.24376086382688977,-1.3824342610730402
1670.0,-1542.7359622639538,1213.713687348552,6883.309785135829,-7.3752548475571045,-0.25699002550256705,-1.457460536813472
1680.0,-1616.4885107395246,1211.1437870935265,6868.735179767695,-7.358485986368497,-0.2701825593150242,-1.532279085890231
1690.0,-1690.0733706032097,1208.4419615003762,6853.412388908792,-7.340929008051505,-0.2833370142137054,-1.6068816789894942
1700.0,-1763.4826606837246,1205.608591358239,6837.343572118897,-7.322587044012297,-0.2964519472023245,-1.681260132475432
1710.0,-1836.7085311238475,1202.644071886216,6820.530970794142,-7.303463316200901,-0.3095259235232925,-1.7554063094361456
1720.0,-1909.7431642858564,1199.5488126509829,6802.976907699781,-7.283561136347196,-0.32255751683985706,-1.8293121207166356
1730.0,-1982.5787756493285,1196.3232374825843,6784.683786492614,-7.262883905183518,-0.33554530941592103,-1.902969525938599
1740.0,-2055.207614701164,1192.9677843884251,6765.654091233228,-7.241435111654123,-0.3484878922935052,-1.976370534506871
1750.0,-2127.6219658177047,1189.48290546549,6745.8903858881595,-7.219218332111809,-0.3613838654678229,-2.0495072066023248
1760.0,-2199.814149138823,1185.8690668108115,6725.395313822136,-7.196237229501926,-0.37423183805993654,-2.122371654161053
1770.0,-2271.776521433842,1182.1267484302123,6704.171597280526,-7.172495552534061,-0.38703042848696295,-2.19495604183965
1780.0,-2343.5014769591826,1178.2564441453426,6682.222036862129,-7.147997134841676,-0.3997782646298005,-2.267252587966441
1790.0,-2414.981448307599,1174.2586614990446,6659.549510982465,-7.122745894129954,-0.41247398399834834,-2.339253565478483
1800.0,-2486.2089072488984,1170.1339216590611,6636.15697532768,-7.096745831312149,-0.42511623389419007,-2.410951302844195
1810.0,-2557.17636556202,1165.8827593201195,6612.047462299238,-7.070001029634706,-0.43770367157071655,-2.4823381849714545
1820.0,-2627.876375858367,1161.505722604412,6587.224080449523,-7.042515653791437,-0.4502349643906614,-2.5534066541010287
1830.0,-2698.3015323962813,1157.0033729605054,6561.690013908513,-7.014293949027044,-0.46270878998102544,-2.624149210685194
1840.0,-2768.4444718865516,1152.3762850606954,6535.448521801661,-6.985340240230251,-0.4751238363853671,-2.694558414251414
1850.0,-2838.297874288854,1147.6250466968418,6508.5029376591465,-6.955658931016862,-0.4874788022134355,-2.7646268842509563
